ref_value,item_id,stat_property,stat_value,author_type,publisher_type,publisher_verification,authoritative,predicted_authoritative
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=7OR0,Q3565328,P240,7OR0,Organisation,Government agencies,,0,1
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=I18,Q6117021,P240,I18,Organisation,Government agencies,,0,1
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=S28,Q1433660,P240,S28,Organisation,Government agencies,,0,1
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=5OR0,Q2900755,P240,5OR0,Organisation,Government agencies,,0,1
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=OR52,Q7919684,P240,OR52,Organisation,Government agencies,,0,1
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=Y98,Q3913919,P240,Y98,Organisation,Government agencies,,0,1
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=D42,Q14693064,P240,D42,Organisation,Government agencies,,0,1
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=PO1,Q14704755,P240,PO1,Organisation,Government agencies,,0,1
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=5I2,Q18150151,P240,5I2,Organisation,Government agencies,,0,1
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=OR81,Q10848408,P240,OR81,Organisation,Government agencies,,0,1
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=IN95,Q14688770,P240,IN95,Organisation,Government agencies,,0,1
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=K61,Q3612262,P240,K61,Organisation,Government agencies,,0,1
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=5Y4,Q6683965,P240,5Y4,Organisation,Government agencies,,0,1
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=28U,Q10845718,P240,28U,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh-rtecs/KI7D80E8.html,Q161271,P2404,+7,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0565.html,Q102769,P2404,+2,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0648.html,Q201382,P2404,+560,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0615.html,Q204980,P2404,+2,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh-rtecs/DC92DDA8.html#modalIdString_CDCTable_4,Q410066,P2405,+0.008,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh-rtecs/BA4D7038.html#modalIdString_CDCTable_6,Q414553,P2407,+5,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh-rtecs/BD124F80.html,Q177342,P2407,+16,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0650.html,Q20964088,P2407,+0.6,Organisation,Government agencies,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q7383551,P2427,grid.416291.9,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q7529005,P2427,grid.444892.7,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q3306469,P2427,grid.262103.4,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q6765309,P2427,grid.462502.7,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q4248858,P2427,grid.445569.f,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q3551385,P2427,grid.449672.a,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q2151120,P2427,grid.419871.2,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q1134606,P2427,grid.148374.d,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q7059946,P2427,grid.462713.5,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q323945,P2427,grid.15649.3f,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q5690451,P2427,grid.429096.0,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q1368179,P2427,grid.443288.1,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q7129290,P2427,grid.417134.4,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q665105,P2427,grid.8195.5,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q482724,P2427,grid.256753.0,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q4196668,P2427,grid.48472.3d,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q7913119,P2427,grid.251017.0,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q5560125,P2427,grid.443643.2,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q5361566,P2427,grid.444393.d,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q2636927,P2427,grid.441818.0,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q4304102,P2427,grid.446120.5,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q5630219,P2427,grid.435032.3,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q8046069,P2427,grid.431079.8,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q3784290,P2427,grid.452923.b,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q5146769,P2427,grid.460933.b,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q5440484,P2427,grid.442706.3,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q3112939,P2427,grid.420675.2,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q6413546,P2427,grid.412933.e,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q14875360,P2427,grid.416529.d,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q5146867,P2427,grid.418821.6,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q12688183,P2427,grid.419388.f,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q1544881,P2427,grid.5509.9,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q15143,P2427,grid.225262.3,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q5098098,P2427,grid.433128.f,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q2068984,P2427,grid.185669.5,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q3577935,P2427,grid.442474.5,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q1536258,P2427,grid.263864.d,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q5061559,P2427,grid.420670.7,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q15059645,P2427,grid.435616.3,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q3547636,P2427,grid.443303.3,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q4809647,P2427,grid.422978.2,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q1340908,P2427,grid.258769.7,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q7918740,P2427,grid.461225.6,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q16258657,P2427,grid.462009.9,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q5125034,P2427,grid.254270.6,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q5468138,P2427,grid.462217.4,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q609301,P2427,grid.38603.3e,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q1467920,P2427,grid.431470.5,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q612648,P2427,grid.7907.9,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q6424326,P2427,grid.411100.5,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q15622432,P2427,grid.448683.5,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q6552489,P2427,grid.425254.0,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q7313480,P2427,grid.447248.9,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q7896372,P2427,grid.449683.4,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q3112580,P2427,grid.420185.a,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q3301911,P2427,grid.422920.f,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q7163701,P2427,grid.423472.4,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q5025595,P2427,grid.24029.3d,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q5547525,P2427,grid.429793.2,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q7813883,P2427,grid.443213.3,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q7895700,P2427,grid.416700.4,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q5141152,P2427,grid.415036.5,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016_02_29/3080443,Q776223,P2427,grid.121334.6,Organisation,Academic institution,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q4456096,P2427,grid.446029.d,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q940234,P2427,grid.412155.6,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q3101701,P2427,grid.444828.6,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q29718,P2427,grid.9612.c,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q5885817,P2427,grid.443278.e,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q2424299,P2427,grid.5970.b,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q1006215,P2427,grid.414802.b,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q6973588,P2427,grid.419429.3,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q661322,P2427,grid.444815.8,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q8034758,P2427,grid.449833.1,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q1126937,P2427,grid.453531.5,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q2910510,P2427,grid.418292.4,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q7707732,P2427,grid.438736.d,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q7401745,P2427,grid.419820.6,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q1144798,P2427,grid.449609.6,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q7374098,P2427,grid.240634.7,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q7503865,P2427,grid.415321.0,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q7271602,P2427,grid.449421.e,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q902171,P2427,grid.424580.f,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q7591280,P2427,grid.443180.a,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q3551560,P2427,grid.423871.b,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q41471,P2427,grid.461488.7,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q4744953,P2427,grid.432368.8,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q1752117,P2427,grid.5884.1,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q5328983,P2427,grid.420824.8,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q2518381,P2427,grid.448873.4,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q381193,P2427,grid.423705.7,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q4791773,P2427,grid.280559.3,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q6944545,P2427,grid.449204.f,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q1540471,P2427,grid.256514.1,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q17515368,P2427,grid.417149.e,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q2536738,P2427,grid.453063.7,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q14956796,P2427,grid.460858.7,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q6443863,P2427,grid.448859.c,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q4745140,P2427,grid.422557.3,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q207983,P2427,grid.418554.9,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q6407000,P2427,grid.448756.c,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q6024943,P2427,grid.444687.d,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q5440147,P2427,grid.417825.d,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q14993631,P2427,grid.64302.33,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q10387872,P2427,grid.412409.a,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q912329,P2427,grid.258622.9,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q502509,P2427,grid.437995.5,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q7720157,P2427,grid.461466.7,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q6842578,P2427,grid.461292.a,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q1707347,P2427,grid.449678.0,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q3635521,P2427,grid.444460.6,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q4005936,P2427,grid.449913.2,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q5317667,P2427,grid.444918.4,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q5064897,P2427,grid.461920.8,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q985808,P2427,grid.144022.1,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q6551622,P2427,grid.431376.4,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q697311,P2427,grid.450675.5,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q4681764,P2427,grid.461186.c,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q6035497,P2427,grid.411647.1,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q5072128,P2427,grid.459411.c,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q2687517,P2427,grid.258164.c,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q765928,P2427,grid.462035.6,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q7895692,P2427,grid.413038.d,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q6411187,P2427,grid.458350.f,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q4056097,P2427,grid.454084.9,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2015_12_14/2010108,Q1326975,P2427,grid.135963.b,Organisation,Other academic organisations,,0,1
https://figshare.com/articles/GRID_release_2016-05-31/3409414,Q7563658,P2427,grid.461268.f,Organisation,Other academic organisations,,0,1
