ref_value,label_author,LLM_model_prompt
http://www.unesco.org/mabdb/br/brdir/directory/biores.asp?code=COS+02&mode=all,organisation,results_llama3.2_prompt_2_onesl
http://www.unesco.org/mabdb/br/brdir/directory/biores.asp?code=USA+25&mode=all,organisation,results_llama3.2_prompt_2_onesl
http://www.unesco.org/mabdb/br/brdir/directory/biores.asp?code=USA+42&mode=all,organisation,results_llama3.2_prompt_2_onesl
http://www.unesco.org/new/en/natural-sciences/environment/earth-sciences/global-geoparks/global-geopark-infosheets/,organisation,results_llama3.2_prompt_2_onesl
http://www.unesco.org/new/en/natural-sciences/environment/ecological-sciences/biosphere-reserves/asia-and-the-pacific/indonesia/giam-siak-kecil-bukit-batu/,organisation,results_llama3.2_prompt_2_onesl
http://www.unesco.org/new/en/natural-sciences/environment/ecological-sciences/biosphere-reserves/europe-north-america/united-kingdom-of-great-britain-and-northern-ireland/galloway-and-southern-ayrshire-biosphere/,organisation,results_llama3.2_prompt_2_onesl
http://www.unesco.org/new/en/natural-sciences/environment/ecological-sciences/biosphere-reserves/latin-america-and-the-caribbean/ecuador/bosque-seco/,organisation,results_llama3.2_prompt_2_onesl
http://www.unesco.org/new/en/social-and-human-sciences/events/prizes-and-celebrations/unesco-prizes/,organisation,results_llama3.2_prompt_2_onesl
http://www.valpo.edu/news/2013/05/16/valparaiso-university-announces-lutheran-world-relief-ceo-to-join-faculty/,organisation,results_llama3.2_prompt_2_onesl
http://www.vanitatis.elconfidencial.com/noticias/2012-05-29/alejandro-sanz-y-raquel-perera-regalan-su-boda_550044/,individual,results_llama3.2_prompt_2_onesl
http://www.vanitatis.elconfidencial.com/noticias/2012-06-03/patricia-cerezo-la-mujer-a-la-sombra-de-ramon-garcia_398750/,individual,results_llama3.2_prompt_2_onesl
http://www.viaf.org/viaf/147923930/,organisation,results_llama3.2_prompt_2_onesl
http://www.washingtonpost.com/wp-dyn/content/article/2007/07/20/AR2007072002242.html,individual,results_llama3.2_prompt_2_onesl
http://www.webcitation.org/69rltRqYm,nw,results_llama3.2_prompt_2_onesl
http://www.webcitation.org/69vqr9Uur,nw,results_llama3.2_prompt_2_onesl
http://www.webcitation.org/6gwTyQEIg,nw,results_llama3.2_prompt_2_onesl
http://www.wegscheider.tv/,organisation,results_llama3.2_prompt_2_onesl
http://www.who.int/healthinfo/global_burden_disease/estimates/en/index2.html,organisation,results_llama3.2_prompt_2_onesl
http://www.xkcd.com/archive/index.html,nw,results_llama3.2_prompt_2_onesl
http://www.yesasia.com/us/kungfu-cyborg-metallic-attraction-original-soundtrack-china-version/1021319052-0-0-0-en/info.html,nw,results_llama3.2_prompt_2_onesl
http://www12.statcan.ca/census-recensement/2011/dp-pd/prof/details/page.cfm?Lang=F&Geo1=CSD&Code1=4816852&Geo2=CD&Code2=4816&Data=Count&SearchText=Dog%20Head%20218&SearchType=Begins&SearchPR=01&B1=All&Custom=&TABID=1,organisation,results_llama3.2_prompt_2_onesl
http://www2.census.gov/prod2/decennial/documents/1890a_v1.zip,organisation,results_llama3.2_prompt_2_onesl
http://www2.census.gov/prod2/decennial/documents/33405927v1.zip,organisation,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-DAFY-TRE-1528.html,organisation,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-DAVI-JAM-1767.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-DAVI-MOR-1780.html,organisation,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-DAVI-OWE-1840.html,organisation,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-DUNA-BWR-0505.html,ne,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-EVAN-JOH-1863.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-GRUF-LEI-1400.html,organisation,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-HERB-HEN-1617.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-HOWE-THO-1839.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-JENK-JOH-1808.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-JONE-EDW-1741.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-JONE-FOU-1826.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-JONE-HUG-1873.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-JONE-OWE-1857.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-JONE-ROB-1806.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-JONE-WIL-1718.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-MORG-DAV-1785.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-MORG-RIC-1743.html,ne,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-OWEN-ELL-1789.html,ne,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-OWEN-OWE-1792.html,organisation,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-PARR-JOH-1775.html,organisation,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-PROB-WIL-1790.html,ne,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-REYN-JOH-1739.html,organisation,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-THOM-MAR-1779.html,organisation,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-WILI-LLY-1534.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s-WILL-GRI-1824.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s1-MART-RIC-1843.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s1-PARR-MOR-1661.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s2-EVAN-JAM-1894.html,nw,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s2-LLOY-CON-1878.html,individual,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s2-OWEN-JOH-1864.html,organisation,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk/en/s8-EVAN-DAV-1879.html,organisation,results_llama3.2_prompt_2_onesl
http://yum.baseurl.org/gitweb?p=yum.git;a=blob;f=COPYING;h=e77696ae8ddfea61c8da89bcfa4494707d67cad2;hb=HEAD,organisation,results_llama3.2_prompt_2_onesl
http://zenekucko.ucoz.com/blog/donovan_sunshine_superman_1966_2005_epic_emi/2013-05-29-8759,individual,results_llama3.2_prompt_2_onesl
https://addons.mozilla.org/fr/firefox/addon/noscript/?src=userprofile,organisation,results_llama3.2_prompt_2_onesl
https://addons.mozilla.org/fr/firefox/addon/noscript/versions/?page=1#version-2.9.0.6,organisation,results_llama3.2_prompt_2_onesl
https://addons.mozilla.org/fr/firefox/addon/noscript/versions/?page=1#version-2.9.0.9,organisation,results_llama3.2_prompt_2_onesl
https://archive.org/stream/catalogueraisonn06hofsuoft#page/401/mode/1up,organisation,results_llama3.2_prompt_2_onesl
https://archive.org/stream/expositiondesprimi00expo#page/17/mode/1up,ne,results_llama3.2_prompt_2_onesl
https://archive.org/stream/expositiondesprimi00expo#page/23/mode/1up,ne,results_llama3.2_prompt_2_onesl
https://archive.org/stream/expositiondesprimi00expo#page/36/mode/1up,organisation,results_llama3.2_prompt_2_onesl
https://archive.org/stream/expositiondesprimi00expo#page/60/mode/1up,organisation,results_llama3.2_prompt_2_onesl
https://archive.org/stream/expositiondesprimi00expo#page/9/mode/1up,organisation,results_llama3.2_prompt_2_onesl
https://archive.org/stream/gri_33125004476327#page/n504/mode/1up,nw,results_llama3.2_prompt_2_onesl
https://archive.org/stream/gri_33125009347911#page/n116/mode/1up,organisation,results_llama3.2_prompt_2_onesl
https://archive.org/stream/gri_33125009347911#page/n30/mode/1up,organisation,results_llama3.2_prompt_2_onesl
https://assets.documentcloud.org/documents/1532973/complaint-brock-turner.pdf,organisation,results_llama3.2_prompt_2_onesl
https://blog.mathieui.net/poezio-0-9.html,individual,results_llama3.2_prompt_2_onesl
https://blog.process-one.net/ejabberd-15-04/,organisation,results_llama3.2_prompt_2_onesl
https://blog.torproject.org/blog/tor-browser-505-released,organisation,results_llama3.2_prompt_2_onesl
https://blogs.windows.com/windowsexperience/2016/09/28/announcing-windows-10-insider-preview-build-14936-for-pc,organisation,results_llama3.2_prompt_2_onesl
https://books.google.co.uk/books?id=zdTuQRZxBTIC&pg=PA574,organisation,results_llama3.2_prompt_2_onesl
https://chem.nlm.nih.gov/chemidplus/rn/1317-43-7,organisation,results_llama3.2_prompt_2_onesl
https://collection.cooperhewitt.org/objects/18189327/,organisation,results_llama3.2_prompt_2_onesl
https://collections.artsmia.org/index.php?page=detail&id=119611,organisation,results_llama3.2_prompt_2_onesl
https://collections.artsmia.org/index.php?page=detail&id=13248,organisation,results_llama3.2_prompt_2_onesl
https://collections.artsmia.org/index.php?page=detail&id=16629,organisation,results_llama3.2_prompt_2_onesl
https://collections.artsmia.org/index.php?page=detail&id=1773,organisation,results_llama3.2_prompt_2_onesl
https://collections.artsmia.org/index.php?page=detail&id=1852,organisation,results_llama3.2_prompt_2_onesl
https://collections.artsmia.org/index.php?page=detail&id=1955,organisation,results_llama3.2_prompt_2_onesl
https://collections.artsmia.org/index.php?page=detail&id=2127,organisation,results_llama3.2_prompt_2_onesl
https://collections.artsmia.org/index.php?page=detail&id=21888,organisation,results_llama3.2_prompt_2_onesl
https://collections.artsmia.org/index.php?page=detail&id=2490,organisation,results_llama3.2_prompt_2_onesl
https://collections.artsmia.org/index.php?page=detail&id=3267,organisation,results_llama3.2_prompt_2_onesl
https://collections.artsmia.org/index.php?page=detail&id=3282,organisation,results_llama3.2_prompt_2_onesl
https://collections.artsmia.org/index.php?page=detail&id=392,organisation,results_llama3.2_prompt_2_onesl
https://collections.artsmia.org/index.php?page=detail&id=582,organisation,results_llama3.2_prompt_2_onesl
https://commons.wikimedia.org/wiki/File:Brno-P%C3%ADse%C4%8Dn%C3%ADk2014o4.jpg,nw,results_llama3.2_prompt_2_onesl
https://directory.fsf.org/wiki/Linux-libre,organisation,results_llama3.2_prompt_2_onesl
https://download.gnome.org/sources/evolution/3.18/evolution-3.18.3.news,organisation,results_llama3.2_prompt_2_onesl
https://en.wikisource.org/wiki/Author:Henry_Lamont_Simpson,individual,results_llama3.2_prompt_2_onesl
https://en.wikisource.org/wiki/Catholic_Encyclopedia_%281913%29/Louis-S%C3%A9bastien_Le_Nain_de_Tillemont,organisation,results_llama3.2_prompt_2_onesl
https://fedoraproject.org/wiki/Licensing#Good_Licenses_4,organisation,results_llama3.2_prompt_2_onesl
https://figshare.com/articles/GRID_release_2016-04-28/3205624,organisation,results_llama3.2_prompt_2_onesl
https://figshare.com/articles/GRID_release_2016_02_29/3080443,organisation,results_llama3.2_prompt_2_onesl
https://forum.mql4.com/ru/72785,organisation,results_llama3.2_prompt_2_onesl
https://forums.comodo.com/news-announcements-feedback-cis/comodo-internet-security-8405076-build-is-released-t116113.0.html,organisation,results_llama3.2_prompt_2_onesl
https://git.gnome.org/browse/geary/tree/NEWS,organisation,results_llama3.2_prompt_2_onesl
https://git.gnome.org/browse/nautilus/tree/COPYING.EXTENSIONS,organisation,results_llama3.2_prompt_2_onesl
https://git.kernel.org/cgit/network/connman/connman.git/commit/?id=039571c9db317fa8f63c4d1cc6210506c0d9deb5,organisation,results_llama3.2_prompt_2_onesl
https://git.kernel.org/cgit/network/connman/connman.git/commit/?id=6af0b24817b8712c755ef24ed0ee4c5e84550657,organisation,results_llama3.2_prompt_2_onesl
https://git.kernel.org/cgit/network/connman/connman.git/commit/?id=94e55b75eec47c62f46deb7141c658f36c04a0b2,organisation,results_llama3.2_prompt_2_onesl
https://github.com/SMSSecure/SMSSecure/releases/tag/v0.13.2,organisation,results_llama3.2_prompt_2_onesl
https://github.com/caddyserver/caddyserver.com/blob/master/content/blog/caddy-0_9-released.md,organisation,results_llama3.2_prompt_2_onesl
https://github.com/cherokee/webserver/releases/tag/v1.2.103,organisation,results_llama3.2_prompt_2_onesl
https://github.com/composer/composer/blob/master/CHANGELOG.md#100-alpha10---2015-04-14,organisation,results_llama3.2_prompt_2_onesl
https://github.com/composer/composer/releases/tag/1.0.0,organisation,results_llama3.2_prompt_2_onesl
https://github.com/gammu/wammu/blob/master/ChangeLog,organisation,results_llama3.2_prompt_2_onesl
https://github.com/gemrb/gemrb/blob/master/COPYING,organisation,results_llama3.2_prompt_2_onesl
https://github.com/git/git/releases/tag/v2.9.3,organisation,results_llama3.2_prompt_2_onesl
https://github.com/liqd/adhocracy/graphs/contributors,organisation,results_llama3.2_prompt_2_onesl
https://github.com/loomio/loomio/commit/17b9bd23518bc2e8b12446c2a167c8b6993e6f68,organisation,results_llama3.2_prompt_2_onesl
https://github.com/openstreetmap/iD/releases,organisation,results_llama3.2_prompt_2_onesl
https://github.com/unitedstates/congress-legislators,organisation,results_llama3.2_prompt_2_onesl
https://github.com/v8/v8/blob/5.1.130/ChangeLog,organisation,results_llama3.2_prompt_2_onesl
https://github.com/voxe/voxe-web#environment,organisation,results_llama3.2_prompt_2_onesl
https://groups.google.com/d/msg/uk.media.tv.sky/a6OCZtaOCI8/4EfteIFZvAwJ,individual,results_llama3.2_prompt_2_onesl
https://hg.mozilla.org/mozilla-central/file/tip/toolkit/content/license.html,organisation,results_llama3.2_prompt_2_onesl
https://instagram.com/governorpataki/,individual,results_llama3.2_prompt_2_onesl
https://instagram.com/mittromney/,individual,results_llama3.2_prompt_2_onesl
https://itunes.apple.com/jp/app/id847216485,organisation,results_llama3.2_prompt_2_onesl
https://library.leeds.ac.uk/special-collections-explore/372686,organisation,results_llama3.2_prompt_2_onesl
https://library.leeds.ac.uk/special-collections-explore/372687,organisation,results_llama3.2_prompt_2_onesl
https://library.leeds.ac.uk/special-collections-explore/380982,organisation,results_llama3.2_prompt_2_onesl
https://lists.alioth.debian.org/pipermail/freedombox-discuss/2015-December/007111.html,organisation,results_llama3.2_prompt_2_onesl
https://lists.freebsd.org/pipermail/freebsd-announce/2016-April/001713.html,organisation,results_llama3.2_prompt_2_onesl
https://lists.gnu.org/archive/html/gnumed-announce/2016-08/msg00000.html,organisation,results_llama3.2_prompt_2_onesl
https://lists.gnu.org/archive/html/info-global/2015-12/msg00000.html,organisation,results_llama3.2_prompt_2_onesl
https://lists.gnu.org/archive/html/info-gnu/2016-06/msg00010.html,organisation,results_llama3.2_prompt_2_onesl
https://lists.gnu.org/archive/html/parallel/2015-09/msg00001.html,individual,results_llama3.2_prompt_2_onesl
https://lists.torproject.org/pipermail/tor-talk/2015-March/037355.html,organisation,results_llama3.2_prompt_2_onesl
https://mail-archives.apache.org/mod_mbox/maven-announce/201511.mbox/%3C20151118071117.A29D618223%40minotaur.apache.org%3E,organisation,results_llama3.2_prompt_2_onesl
https://new.liveauctioneers.com/item/18118563,nw,results_llama3.2_prompt_2_onesl
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=06B,organisation,results_llama3.2_prompt_2_onesl
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=0E8,organisation,results_llama3.2_prompt_2_onesl
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=18T,organisation,results_llama3.2_prompt_2_onesl
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=22OG,organisation,results_llama3.2_prompt_2_onesl
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=27K,organisation,results_llama3.2_prompt_2_onesl
